id_area_verde,nombre,categoria_fuente,subcategoria_fuente,tipo_analitico,usar_cobertura_verde,usar_oferta_recreativa,revision_manual,motivo_criterio,area_m2,area_ha
AV004540,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,1936.98,0.1937
AV004541,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,1290.99,0.1291
AV004542,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,3427.9,0.3428
AV004543,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,1692.01,0.1692
AV004544,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1102.42,0.1102
AV004545,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,2957.19,0.2957
AV004546,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1684.83,0.1685
AV004547,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,38831.09,3.8831
AV004548,CAMELLON AV. VILLA CID,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,416.87,0.0417
AV004549,CAMELLON AV. VILLA CID,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,1462.2,0.1462
AV004550,CAMELLON AV. VILLA CID,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,479.33,0.0479
AV004551,CAMELLON AV. VILLA CID,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,1099.62,0.11
AV004552,CAMELLON AV. VILLA CID,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,2103.8,0.2104
AV004553,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,688.49,0.0688
AV004554,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2401.28,0.2401
AV004555,CAMELLON AV. VILLA CID,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,391.57,0.0392
AV004556,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,716.7,0.0717
AV004557,CAMELLON AV. VILLA CID,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,730.09,0.073
AV004558,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,907.99,0.0908
AV004559,CAMELLON AV. VILLA CID,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,1519.04,0.1519
AV004560,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,678.67,0.0679
AV004561,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2357.19,0.2357
AV004562,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1109.29,0.1109
AV004563,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,344.93,0.0345
AV004564,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,1974.27,0.1974
AV004565,,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,2798.67,0.2799
AV004566,,Áreas verdes urbanas fragmentadas,Terrenos baldíos,revisar,False,False,True,Un terreno baldío no se considera automáticamente cobertura verde útil ni oferta recreativa,1253.15,0.1253
AV004567,,Equipamientos urbanos con vegetación,Deportivos,revisar,True,False,True,Puede representar oferta recreativa pero requiere verificar acceso y evitar duplicidad con otras fuentes deportivas,136703.48,13.6703
AV004568,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,2075.33,0.2075
AV004569,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,186.4,0.0186
AV004570,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,136.47,0.0136
AV004571,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,218.96,0.0219
AV004572,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,723.65,0.0724
AV004573,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,106.03,0.0106
AV004574,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1604.61,0.1605
AV004575,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1771.62,0.1772
AV004576,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,1511.25,0.1511
AV004577,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,483.48,0.0483
AV004578,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,486.57,0.0487
AV004579,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1106.34,0.1106
AV004580,,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,1146.07,0.1146
AV004581,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,1595.07,0.1595
AV004582,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,3744.13,0.3744
AV004583,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,115.74,0.0116
AV004584,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,70.46,0.007
AV004585,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,637.35,0.0637
AV004586,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1313.77,0.1314
AV004587,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,3472.7,0.3473
AV004588,,Equipamientos urbanos con vegetación,Deportivos,revisar,True,False,True,Puede representar oferta recreativa pero requiere verificar acceso y evitar duplicidad con otras fuentes deportivas,1007.01,0.1007
AV004589,,Áreas verdes complementarias o ligadas a la red vial,"Veg. Arbórea, arbustiva y herbácea de glorietas",cobertura_verde_vial,True,False,False,Vegetación asociada a glorietas viales,338.17,0.0338
AV004590,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,322.58,0.0323
AV004591,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,269.21,0.0269
AV004592,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,342.2,0.0342
AV004593,,Áreas verdes complementarias o ligadas a la red vial,Plazas,revisar,False,False,True,La subcategoría sugiere espacio recreativo pero aparece dentro de una categoría vial,1283.61,0.1284
AV004594,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,138.23,0.0138
AV004595,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,371.09,0.0371
AV004596,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,284.61,0.0285
AV004597,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,91.23,0.0091
AV004598,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,35.55,0.0036
AV004599,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,111.77,0.0112
AV004600,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,222.86,0.0223
AV004601,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,761.84,0.0762
AV004602,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,437.83,0.0438
AV004603,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,808.01,0.0808
AV004604,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,685.75,0.0686
AV004605,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,927.45,0.0927
AV004606,,Áreas verdes urbanas fragmentadas,Terrenos baldíos,revisar,False,False,True,Un terreno baldío no se considera automáticamente cobertura verde útil ni oferta recreativa,168.7,0.0169
AV004607,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,696.98,0.0697
